,PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL,brand,processor,ssd,hdd,ram,graphic_card
94,"lenovo ideapad slim 3 (2021) | amd ryzen 5 |14"" fhd ips |thin and light laptop | 4-side narrow bezel (8gb/512gb ssd/win10/ms office 2019/backlit kb/fingerprint reader/arctic grey/1.41kg), 82kt00bxin",51990, ,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,Lenovo,ryzen 5,512.0,0.0,8,intel integrated
95,"lenovo ideapad slim 3 10th gen intel core i3 15.6"" (39.63cm) fhd thin & light laptop (8gb/1tb hdd/windows 10/ms office/intel uhd graphics/2 year warranty/platinum grey/1.7kg), 81wb015gin",39990,4.0,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,intel i3,0.0,1024.0,8,intel integrated
96,(renewed) acer aspire 5 11th gen i5 laptop thin & light (8 gb ram/512gb ssd/windows 10/intel iris xe graphics/ms office/backlit keyboard/1.65kg/silver)- 15.6-inch(35.56 cms) fhd screen a515-56,46749, ,https://m.media-amazon.com/images/I/713-hi0kk5S._AC_UY218_.jpg,(Renewed),intel i5,512.0,0.0,8,iris xe
97,"hp 15 (2021) thin & light 10th gen intel core i3 laptop, 8gb ram, 512gb ssd, 39.62 cms (15.6"") fhd screen, windows 10, ms office, jet black (15s-du1516tu)",43990,3.8,https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,HP,intel i3,512.0,0.0,8,intel integrated
98,"dell vostro 3401 14"" fhd display laptop (i3-1005g1 / 8gb / 256gb ssd / integrated graphics / win10 + mso black) d552181win9be",42120,3.9,https://m.media-amazon.com/images/I/51IsQHLroNL._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,8,intel integrated
99,"dell inspiron 3505 15.6"" fhd ag display laptop (r3-3250u/ 8gb ddr4/ 256gb ssd/ win 10 + ms office/ radeon graphics/ soft mint color) d560486win9s",39990, ,https://m.media-amazon.com/images/I/51UZShSOtFL._AC_UY218_.jpg,Dell,others,256.0,0.0,8,amd radeon
100,"hp 15 (2021) thin & light 11th gen core i3 laptop, 8 gb ram, 1tb hdd, m.2 slot, 15.6-inch (39.62 cms) fhd screen, windows 10, ms office, (15s-dy3001tu)",41990,3.9,https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,HP,intel i3,0.0,1024.0,8,intel integrated
101,"(renewed) dell latitude intel core i5 14-inch (35.56 cms) 1366x768 laptop (4 gb/320 gb/windows 7/intel integrated graphics/grey/2.40 kg), e6410-i5-4 gb-320 gb",23999, ,https://m.media-amazon.com/images/I/41I7mH1-OSL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
102,"asus vivobook x509fa-bq321t i3-10110u//8g/1t/transperant silver/15.6"" fhd v_ips/1y international warranty + mcafee//finger print/",38790, ,https://m.media-amazon.com/images/I/41+vkIxf6aL._AC_UY218_.jpg,ASUS,intel i3,0.0,0.0,8,intel integrated
103,"hp 15 thin & light 11th gen intel core i5-1135g7 15.6 inches fhd laptop, 8gb ddr4, 1tb hdd, windows 10 home, ms office, integrated graphics, fpr 15 (natural silver, 1.76 kg), 15s-du3032tu",57490,3.9,https://m.media-amazon.com/images/I/81pG0gZywML._AC_UY218_.jpg,HP,intel i5,0.0,1024.0,8,intel integrated
104,"hp 14 (2021) thin & light 11th gen intel core i3 laptop with alexa built-in, 8gb ram, 512gb ssd, 14-inch(35.5 cm) fhd screen, windows 10, ms office (14s-dr2015tu)",46990,4.1,https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,HP,intel i3,512.0,0.0,8,intel integrated
105,"mi notebook 14 intel core i5-10210u  10th gen thin and light laptop(8gb/512gb ssd/windows 10/intel uhd graphics/silver/1.5kg), xma1901-fa",51362,4.2,https://m.media-amazon.com/images/I/71ggOlZzC6L._AC_UY218_.jpg,Mi,intel i5,512.0,0.0,8,intel integrated
106,"avita essential refresh ne14a2inc43a-mb 14-inch/35.56 cm(intel celeron-n4020/4gb/128gb ssd/windows 10 home/fhd/integrated graphics), matt black",23490,4.0,https://m.media-amazon.com/images/I/61YdFkoR9dL._AC_UY218_.jpg,AVITA,intel celeron,128.0,0.0,4,intel integrated
107,"hp 14 11th gen intel core i5 processor 14 inches hd gaming laptop, 8gb/512gb ssd/windows 10/ms office (natural silver/1.46kg), 14s-dq2535tu",56900,4.2,https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,8,intel integrated
108,(renewed) dell latitude 14 inch (35.56 cm) hd business laptop(core i5 2nd gen/8 gb ram/1 tb/integrated graphics/wifi/bluetooth/usb/windows 10 pro/ms office 19/pan india warranty),29999, ,https://m.media-amazon.com/images/I/61DRrZe9X8L._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,8,intel integrated
109,"lenovo ideapad slim 3 (2021) | amd ryzen 5 |14"" fhd ips |thin and light laptop | 4-side narrow bezel (8gb/512gb ssd/win10/ms office 2019/backlit kb/fingerprint reader/arctic grey/1.41kg), 82kt00bxin",51990, ,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,Lenovo,ryzen 5,512.0,0.0,8,intel integrated
110,"avita essential refresh ne14a2inc44a-cr intel celeron-n4020 14 inches laptop, 4gb/256gb ssd/windows 10 home/fhd/integrated graphics, concrete grey, 1.37kg",25990,3.8,https://m.media-amazon.com/images/I/61NsZ6UrfPL._AC_UY218_.jpg,AVITA,intel celeron,256.0,0.0,4,intel integrated
111,"lenovo ideapad slim 3 2021 11th gen intel core i5 15.6"" (39.62cm) fhd thin & light laptop (8gb/256gb ssd/windows 10/ms office/backlit keyboard/2 year warranty/arctic grey/1.65kg), 82h80156in",54990, ,https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,intel integrated
112,"asus vivobook 14 intel core i3-10110u 10th gen 14-inch fhd ips compact and light laptop (8gb ram/1tb hdd/windows 10/1 yr. mcafee/integrated uhd graphics/slate grey/1.60 kg), x409fa-eb616t",38485, ,https://m.media-amazon.com/images/I/71+cBm-j0TL._AC_UY218_.jpg,ASUS,intel i3,0.0,1024.0,8,intel integrated
113,"hp 15 ryzen 5 4500u processor 15.6-inch(39.6 cm) fhd laptop (8gb/256gb/windows 10/ms office/natural silver/1.69kg), 15s-ey1004au",47300, ,https://m.media-amazon.com/images/I/81SdJG3OUjL._AC_UY218_.jpg,HP,ryzen 5,0.0,0.0,8,
114,"2020 apple macbook air (13.3-inch/33.78 cm, apple m1 chip with 8‑core cpu and 7‑core gpu, 8gb ram, 256gb ssd) - gold",88490, ,https://m.media-amazon.com/images/I/71vFKBpKakL._AC_UY218_.jpg,2020,others,256.0,0.0,8,
115,acer aspire 5 11th gen i5 laptop thin & light (8 gb ram/512gb ssd/windows 10/intel iris xe graphics/ms office/backlit keyboard/1.65kg/silver)- 15.6-inch(35.56 cms) fhd screen a515-56,54999, ,https://m.media-amazon.com/images/I/71WbatK7HVL._AC_UY218_.jpg,Acer,intel i5,512.0,0.0,8,iris xe
116,"lenovo ideapad slim 3 2021 intel core i3 11th gen 14"" (35.56cm) fhd ips thin & light laptop (8gb/256gb ssd/windows 10/ms office/backlit/fingerprint reader/2 yr warranty/arctic grey/1.41kg), 82h700j8in",43925, ,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,Lenovo,intel i3,256.0,0.0,8,intel integrated
117,lenovo 82c700d4ih v15 ada amd athlon silver 3050u 15.6 inches hd ag laptop (4gb ram/1tb hdd/dos/integrated radeon graphics/iron grey/1.85kg),31799, ,https://m.media-amazon.com/images/I/51RSK3t7tsL._AC_UY218_.jpg,Lenovo,amd athlon,0.0,1024.0,4,amd radeon
118,"dell 14 (2021) thin & light i3-1005g1 laptop, 4gb ram, 1tb hdd + 256gb ssd, 14” (35.56 cms) fhd ag display, win 10 + mso, black (vostro 3401, d552151win9be)",41586,4.2,https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,Dell,intel i3,256.0,1024.0,4,intel integrated
119,"asus vivobook 14 (2020), intel core i3-1005g1 10th gen, 14-inch (35.56 cm) fhd, thin and light laptop (8gb/1tb hdd + 128gb ssd/office 2019/windows 10/integrated graphics/silver/1.6 kg), x415ja-eb332ts",40990, ,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,ASUS,intel i3,128.0,1024.0,8,intel integrated
120,"hp 14 ryzen 5 5500u 14-inch(35.6 cm) fhd laptop with alexa built-in(8gb/512gb ssd/windows 10/ms office/natural silver/1.46kg), 14s-fq1030au",51390, ,https://m.media-amazon.com/images/I/712lajO8VaL._AC_UY218_.jpg,HP,ryzen 5,512.0,0.0,8,
121,"dell 14 (2021) i3-1125g4 2in1 touch screen laptop, 8gb ram, 256gb ssd, 14” (35.56 cms) fhd display, win 10 + mso, backlit kb + fpr, silver color (inspiron 5410, d560563win9s)",54700,3.8,https://m.media-amazon.com/images/I/71hFNVZKcoS._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,8,
122,"hp 15 11th gen intel core i3 processor 15.6"" fhd laptop with alexa built-in(i3-1115g4/8gb/1tb/win10/mso/natural silver/1.76 kg) + wired mouse + microsoft 365 personal 12-month subscription",44890, ,https://m.media-amazon.com/images/I/51UewhBENfL._AC_UY218_.jpg,HP,intel i3,0.0,0.0,8,intel integrated
123,"dell 14 (2021) i3-1125g4 2in1 touch screen laptop, 8gb ram, 512gb ssd, 14” (35.56 cms) fhd display, win 10 + mso, backlit kb + fpr + active pen, silver metal color (inspiron 5410, d560531win9s)",59790,3.9,https://m.media-amazon.com/images/I/618nCW+Qk+S._AC_UY218_.jpg,Dell,intel i3,512.0,0.0,8,
124,"hp 14 (2021) thin & light 11th gen core i3 laptop, 8gb ram, 256gb ssd, intel uhd graphics, 14-inch (35.56 cms) hd screen, windows 10, ms office, alexa built-in (14s-dq2100tu)",41990, ,https://m.media-amazon.com/images/I/71CiYVzgJsL._AC_UY218_.jpg,HP,intel i3,256.0,0.0,8,intel integrated
125,"rdp thinbook 1010 - intel celeron quad core processor, 4gb ram, 64gb storage, windows 10 pro, 14.1” hd screen",19990, ,https://m.media-amazon.com/images/I/51C6EHkMQpS._AC_UY218_.jpg,RDP,intel celeron,0.0,0.0,4,intel integrated
126,"lenovo ideapad slim 3 2021 11th gen intel core i5 15.6 fhd thin & light laptop (8gb/512gb ssd/windows 10/ms office/backlit keyboard/2 year warranty/arctic grey/1.65kg), 82h801cwin",57984,4.0,https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,intel integrated
127,"lenovo ideapad slim 3 2021 intel core i5 11th gen 14"" (35.56cm) fhd ips thin & light laptop (8gb/512gb ssd/windows 10/ms office/backlit/fingerprint reader/2 yr warranty/arctic grey/1.41kg), 82h700ktin",59990, ,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,intel integrated
128,"acer aspire 3 intel core i3 11th generation 15"" (38.1 cms) - (4 gb/256 gb ssd/windows 10 home/intel uhd graphics /1.7kg/silver) a315-58",38990, ,https://m.media-amazon.com/images/I/71pY7LZLnKS._AC_UY218_.jpg,Acer,intel i3,256.0,0.0,4,intel integrated
129,"acer aspire 3 a315-23 amd athlon silver 3050u dual-core 15.6 inches laptop (4gb/1tb hdd/window 10, home, 64bit/radeon-tm graphics, 1.9 kg), silver",30594, ,https://m.media-amazon.com/images/I/610oaBCr+XL._AC_UY218_.jpg,Acer,amd athlon,0.0,1024.0,4,
130,lenovo 82c7a006ih ag v15 ada amd athlon silver 3050u 15.6 inches hd laptop (4gb ram/1tb hdd/windows-10/integrated radeon graphics/iron grey/1.85kg),30753, ,https://m.media-amazon.com/images/I/51RSK3t7tsL._AC_UY218_.jpg,Lenovo,amd athlon,0.0,1024.0,4,amd radeon
131,hp 255 g8 laptop 3k1g7pa (amd ryzen 5-3500u/ 8gb ram/ 1tb hdd/15.6 inch/39.6 cm hd/dos/amd radeon vega 8 graphics/ dark ash silver/1.74kg),43210,3.8,https://m.media-amazon.com/images/I/71wPIewwjHL._AC_UY218_.jpg,HP,ryzen 5,0.0,1024.0,8,vega 8
132,"asus vivobook 14 core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) x409fa-bv301t thin and light laptop (14.1 inch, slate grey, 1.6 kg)",33979, ,https://m.media-amazon.com/images/I/71+cBm-j0TL._AC_UY218_.jpg,ASUS,intel i3,0.0,1024.0,4,intel integrated
133,"hp 15 10th gen intel core i3 thin & light 15.6-inch (39.62 cms) fhd laptop (8gb/1tb hdd/m.2 slot/windows 10/ms office/jet black), 15s-du1066tu",40990,4.2,https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,HP,intel i3,0.0,1024.0,8,intel integrated
134,"asus vivobook m515da-bq512ts laptop (amd quad core ryzen 5 3500u/8 gb/512 gb ssd/15.6"" fhd/windows 10",48490,4.2,https://m.media-amazon.com/images/I/61FWW+q2zqS._AC_UY218_.jpg,Asus,ryzen 5,512.0,0.0,8,
135,acer aspire 5 thin & light 11th gen core i5 laptop (8 gb ram/1 tb hdd/windows 10/intel iris xe graphics/backlit keyboard/1.65kg/silver)- 15.6-inch(39.6 cms) fhd screen a515-56,49990, ,https://m.media-amazon.com/images/I/71WbatK7HVL._AC_UY218_.jpg,Acer,intel i5,0.0,1024.0,8,iris xe
136,"dell inspiron 15 (3501) 15.6"" (39.62cms) fhd display, 10th generation intel core i3, 8gb ram, 1 tb hdd, windows (r) 10 home single language, english microsoft (r) o&s 2019 (black) (998-endp)",41890, ,https://m.media-amazon.com/images/I/719vIKTyr6L._AC_UY218_.jpg,Dell,intel i3,0.0,1024.0,8,intel integrated
137,"mi notebook 14 (ic) intel core i5-10210u 10th gen 14-inch (35.56 cms) thin and light laptop(8gb/512gb ssd/windows 10/intel uhd graphics/silver/1.5kg), xma1901-fk",53186,4.2,https://m.media-amazon.com/images/I/513XIkrVeuL._AC_UY218_.jpg,MI,intel i5,512.0,0.0,8,intel integrated
138,"lenovo ideapad slim 5 11th gen intel core i5 15.6"" (39.63cm) fhd ips thin & light laptop (16gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg), 82fg0125in",69995, ,https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,16,intel integrated
139,"msi gf75 thin, intel i7-10750h, 17.3"" fhd ips-level 144hz panel laptop (8gb/512gb nvme ssd/windows 10 home/nvidia gtx1650 4gb gddr6/black/2.2kg), 10sc-087in",77672, ,https://m.media-amazon.com/images/I/81lxm4dFfvL._AC_UY218_.jpg,MSI,intel i7,512.0,0.0,8,gtx1650
140,"asus rog strix g17 (2021) 17.3-inch (43.94 cms) fhd 144hz, amd ryzen 9 5900hx, rtx 3050 ti 4gb graphics, gaming laptop (16gb/1tb ssd/windows 10/gray/2.4 kg), g713qe-hx080t",119990, ,https://m.media-amazon.com/images/I/81gQrZ2AOYL._AC_UY218_.jpg,ASUS,ryzen 9,1024.0,0.0,16,rtx 3050
141,"msi gf75 thin, intel i5-10500h, 17.3"" (43.9 cm) fhd ips-level 144hz panel laptop (8gb/512gb nvme ssd/windows 10 home/nvidia gtx1650 4gb gddr6/black/2.2kg), 10scxr-655in",62990, ,https://m.media-amazon.com/images/I/81DR+J7JxkL._AC_UY218_.jpg,MSI,intel i5,512.0,0.0,8,gtx1650
142,"lenovo ideapad slim 3 2021 intel core i3 11th gen 14"" (35.56cm) fhd ips thin & light laptop (8gb/256gb ssd/windows 10/ms office/backlit/fingerprint reader/2 yr warranty/arctic grey/1.41kg), 82h700j8in",43925, ,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,Lenovo,intel i3,256.0,0.0,8,intel integrated
143,"hp pavilion 13(2021) 11th gen intel core i7 laptop, 16gb ram, 1tb ssd, 13.3-inch(33.8 cm) fhd screen, win 10, ms office, ceramic white, 1.24 kg (13-bb0078tu)",91990, ,https://m.media-amazon.com/images/I/71PwU27MbUL._AC_UY218_.jpg,HP,intel i7,1024.0,0.0,16,intel integrated
144,(renewed) mi notebook ultra 3k resolution display intel core i7-11370h 11th gen 15.6-inch(39.62 cms) thin and light laptop (16gb/512gb ssd/iris xe graphics/win 10/ms office/backlit kb/fingerprint sensor/1.7kg),65449, ,https://m.media-amazon.com/images/I/81fPDLbiWfL._AC_UY218_.jpg,(Renewed),intel i7,512.0,0.0,16,iris xe
145,"dell vostro 3400 14"" fhd anti glare display laptop (11th gen i5-1135g7 / 8gb / 1tb / integrated graphics / win 10 + ms office / black/ 1.58kg) + dell citylife briefcase 15",54033, ,https://m.media-amazon.com/images/I/71ZBWaCeExS._AC_UY218_.jpg,Dell,intel i5,0.0,0.0,8,intel integrated
146,"(renewed) lenovo thinkpad hybrid laptop t450s (slim) intel core i7 - 5600u processor, 8 gb ram, 500 gb harddisk & 128 gb ssd, windows 10 pro, 14.1 inches notebook computer",40990, ,https://m.media-amazon.com/images/I/6172BVoWyHL._AC_UY218_.jpg,(Renewed),intel i7,128.0,0.0,8,intel integrated
147,mi notebook horizon edition 14 intel core i7-10510u 10th gen thin and light laptop(8gb/512gb ssd/windows 10/nvidia mx350 2gb graphics/grey/1.35kg)(without webcam) xma1904-af,57990,4.2,https://m.media-amazon.com/images/I/713he67k8HL._AC_UY218_.jpg,Mi,intel i7,512.0,0.0,8,mx350
148,"lenovo ideapad slim 5 11th gen intel core i5 15.6"" (39.63cm) fhd ips thin & light laptop (16gb/512gb ssd/windows 10/ms office/nvidia geforce mx450/fingerprint reader/graphite grey/1.66kg), 82fg0148in",70690,4.2,https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,16,mx450
149,hp 250 g8 notebook pc (3d4t7pa) core i3-1005g1/4 ddr4 ram / 512gb ssd/windows 10/15.6 inch hd/intel uhd graphics /no odd/1 year onsite,41900,4.1,https://m.media-amazon.com/images/I/71tPBCVnKgS._AC_UY218_.jpg,HP,intel i3,512.0,0.0,4,intel integrated
150,"dell vostro 3400 14"" fhd anti glare display laptop (11th gen i5-1135g7 / 8gb / 1tb / integrated graphics / win 10 + ms office / black/ 1.58kg) + dell citylife briefcase 15",54033, ,https://m.media-amazon.com/images/I/71ZBWaCeExS._AC_UY218_.jpg,Dell,intel i5,0.0,0.0,8,intel integrated
151,"lg gram ultra-light 11th gen core i7,16 gb ram, 512 gb ssd, win-10, iris xe graphics, 17-inches (43.18 cms), thunderbolt 4, usc -c x 2 (with power), 1.35 kg, 3 yr warranty (17z90p-g.ah75a2, black)",118868, ,https://m.media-amazon.com/images/I/61WOfbIkf7L._AC_UY218_.jpg,LG,intel i7,512.0,0.0,16,iris xe
152,"(renewed) lenovo thinkpad hybrid laptop t450s (slim) intel core i7 - 5600u processor, 8 gb ram, 500 gb harddisk & 128 gb ssd, windows 10 pro, 14.1 inches notebook computer",40990, ,https://m.media-amazon.com/images/I/6172BVoWyHL._AC_UY218_.jpg,(Renewed),intel i7,128.0,0.0,8,intel integrated
153,"hp 14 (2021) thin & light 11th gen intel core i3 laptop with alexa built-in, 8gb ram, 512gb ssd, 14-inch(35.5 cm) fhd screen, windows 10, ms office (14s-dr2015tu)",46990,4.1,https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,HP,intel i3,512.0,0.0,8,intel integrated
154,"(renewed) dell intel core i5 12.5-inch (31.75 cms) full hd (1920 x 1080) pixels ultra light laptop (4 gb/128 gb ssd/windows 10 pro/1.26 kg), e7270-i5-4-128",29990, ,https://m.media-amazon.com/images/I/51BWw9fnsCL._AC_UY218_.jpg,(Renewed),intel i5,128.0,0.0,4,intel integrated
155,"lenovo ideapad slim 5 11th gen intel core i5 15.6"" (39.62cm) fhd ips thin & light laptop (16gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg), 82fg014din",66990, ,https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,16,intel integrated
156,dell inspiron 3501 15.6 inch(39.6 cm) fhd anti glare display laptop ( i3-1005g1 / 4gb / 256 ssd / integrated graphics / 1 yr nbd / win 10 + mso / accent black) d560397win9be,39890, ,https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,4,intel integrated
157,"msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and light laptop (14 inch, carbon gray, 1.3 kg)",58990, ,https://m.media-amazon.com/images/I/31LdyGvVyAL._AC_UY218_.jpg,MSI,intel i5,512.0,0.0,8,intel integrated
158,"hp pavilion 13 11th gen intel core i5 13.3 inches ultra thin fhd business laptop (16gb/512gb ssd/windows 10/ms office/alexa built-in/natural silver/1.24 kg), 13-bb0075tu",69990,4.0,https://m.media-amazon.com/images/I/71PwU27MbUL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,intel integrated
159,"lenovo ideapad slim 3 amd ryzen 5 4500u 14"" (35.56cms) full hd thin and light laptop (8gb/512gb ssd/windows 10/ms office 2019/integrated amd radeon graphics/platinum grey/1.5kg), 81w30057in",51074,3.9,https://m.media-amazon.com/images/I/61s7sJEpsVL._AC_UY218_.jpg,Lenovo,ryzen 5,512.0,0.0,8,amd radeon
160,"acer core i7 8th gen - (8 gb/1 tb hdd/windows 10 home) z2-485 thin and light laptop (14 inch, black, 1.8 kg)",43990,4.0,https://m.media-amazon.com/images/I/41oYceolOyL._AC_UY218_.jpg,acer,intel i7,0.0,1024.0,8,intel integrated
161,"lenovo ideapad slim 3 10th gen intel core i3 15.6"" (39.62cm) hd thin & light laptop (8gb/256gb ssd/windows 10/ms office/platinum grey/1.85kg), 81we01p5in",39490, ,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,intel i3,256.0,0.0,8,intel integrated
162,"lenovo v15 amd 15.6-inch (39.6 cm) fhd thin and light laptop (amd athlon silver 3050 u/ 4gb ram/ 1tb hdd/ windows 10 home/integrated amd radeon graphics/ iron grey/ 1.85 kg), 82c700j0ih",31875, ,https://m.media-amazon.com/images/I/71vCx6vbdBL._AC_UY218_.jpg,Lenovo,amd athlon,0.0,1024.0,4,rtx 3050
163,(renewed) lenovo thinkpad 14 inch (35.56 cm) hd laptop (i5 2nd gen/4 gb ram/500 gb hdd/wifi/bluetooth/windows 10 pro/ms office/webcam/integrated graphics),24999, ,https://m.media-amazon.com/images/I/61GYsZRn68L._AC_UY218_.jpg,(Renewed),intel i5,0.0,500.0,4,intel integrated
164,asus vivobook 15 amd hexa core ryzen 5-5500u(8gb ram/512 gb ssd/win. 10/ ms office h&s 2019/1 yr. mcafee/integrated graphics/15.6” fhd ips/fp reader/1.8 kg/silver/1 yr.)m515ua-bq512ts,55990, ,https://m.media-amazon.com/images/I/71hgzeX--TL._AC_UY218_.jpg,ASUS,ryzen 5,512.0,0.0,8,intel integrated
165,mi notebook horizon edition 14 intel core i7-10510u 10th gen thin and light laptop(8gb/512gb ssd/windows 10/nvidia mx350 2gb graphics/grey/1.35kg)(without webcam) xma1904-af,57990,4.2,https://m.media-amazon.com/images/I/713he67k8HL._AC_UY218_.jpg,Mi,intel i7,512.0,0.0,8,mx350
166,(renewed) lenovo thinkpad 14 inch (35.56 cm) hd laptop (i5 2nd gen/4 gb ram/1 tb hdd/wifi/bluetooth/windows 10 pro/ms office/webcam/integrated graphics),26999, ,https://m.media-amazon.com/images/I/61GYsZRn68L._AC_UY218_.jpg,(Renewed),intel i5,0.0,1024.0,4,intel integrated
167,"hp notebook pc 348 g7 14-inch laptop (10th gen core i3-10110u/8gb/1tb hdd/dos/intel uhd 620 graphics), silver",43300, ,https://m.media-amazon.com/images/I/71D4-tbuPjL._AC_UY218_.jpg,HP,intel i3,0.0,1024.0,8,intel integrated
168,"lenovo ideapad slim 5 amd ryzen 5 5500u 15.6"" (39.63cm) fhd ips thin & light laptop (8gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg), 82ln00gtin",57950, ,https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UY218_.jpg,Lenovo,ryzen 5,512.0,0.0,8,intel integrated
169,"hp 14 (2021) thin & light 11th gen core i3 laptop, 8gb ram, 256gb ssd, intel uhd graphics, 14-inch (35.56 cms) hd screen, windows 10, ms office, alexa built-in (14s-dq2100tu)",41990, ,https://m.media-amazon.com/images/I/71CiYVzgJsL._AC_UY218_.jpg,HP,intel i3,256.0,0.0,8,intel integrated
170,"lenovo ideapad slim 3 10th gen intel core i3 15.6"" (39.63cm) fhd thin & light laptop (8gb/1tb hdd/windows 10/ms office/intel uhd graphics/2 year warranty/platinum grey/1.7kg), 81wb015jin",39990,3.9,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,intel i3,0.0,1024.0,8,intel integrated
171,"dell xps 9305 13.3""i5-1135g7 11thgen 8gb 256gbssd 1920x1080 fhd non tch no optical drive intel graphics win10 silver windows 10 home silver windows 10 home silver",105000, ,https://m.media-amazon.com/images/I/414XSSmS-GL._AC_UY218_.jpg,Dell,intel i5,0.0,0.0,8,intel integrated
172,"dell vostro 3400 14"" fhd display laptop (i5-1135g7 / 8gb / 1tb hdd + 256gb ssd / integrated graphics / win10 + mso / black) d552186win9be",57990, ,https://m.media-amazon.com/images/I/51IsQHLroNL._AC_UY218_.jpg,Dell,intel i5,256.0,1024.0,8,intel integrated
173,"dell vostro 3400 14"" (35.56 cms) fhd anti glare display laptop (11th gen i5-1135g7 / 8gb / 1tb / integrated graphics / win 10 + ms office / black/ 1.58kg) d552154win9be",52790, ,https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,Dell,intel i5,0.0,0.0,8,intel integrated
174,"dell 15 (2021) ryzen 5-5600h gaming laptop, 16gb ddr4, 512gb ssd, win 10 + ms office, nvidia rtx 3050 4gb, 15.6"" (39.61 cms) fhd, backlit kb orange, platinum silver (g15 5515, d560540win9w)",89990, ,https://m.media-amazon.com/images/I/51fitILL0+L._AC_UY218_.jpg,Dell,ryzen 5,512.0,0.0,16,rtx 3050
175,"asus tuf gaming f15 laptop 15.6"" (39.62 cms) fhd 144hz, intel core i5-10300h 10th gen, geforce gtx 1650 4gb gddr6 graphics (8gb ram/512gb nvme ssd/windows 10/fortress gray/2.30 kg), fx566lh-hn257t",61990, ,https://m.media-amazon.com/images/I/914o5xV1+8L._AC_UY218_.jpg,ASUS,intel i5,512.0,0.0,8,gtx1650
176,"dell vostro 3405 14"" (35.56 cms) fhd display laptop (ryzen 5 -3500u / 8gb / 512gb ssd / integrated graphics / win 10 + ms office / dune color) d552166win9de",50660,4.1,https://m.media-amazon.com/images/I/51CEknIIHcL._AC_UY218_.jpg,Dell,ryzen 5,512.0,0.0,8,intel integrated
177,"asus vivobook 14 (2021), intel core i3-1115g4 11th gen, 14-inch (35.56 cms) fhd thin and light laptop (8gb ram/256gb ssd/office 2019/windows 10/integrated/silver/1.6 kg), x415ea-ek342ts",41990,4.2,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,ASUS,intel i3,256.0,0.0,8,intel integrated
