,Title,Rating,Price,link,Company,Condensor Coil,Wi-Fi,Noise_Level,Power_Consumption,TON_value,split
251,SAMSUNG 1.5 Ton 4 Star Split Inverter AC  - White,4.3,36999.0,https://rukminim1.flixcart.com/image/312/312/kljrvrk0/air-conditioner-new/j/p/a/ar18ay4zausnna-1-5-split-samsung-inverter-original-imagyngp7gt6busy.jpeg?q=70,SAMSUNG, Alloy, Yes,48.0,2280.0,1.0,1
252,TCL 2 Ton 3 Star Split Inverter AC  - White,5.0,37499.0,https://rukminim1.flixcart.com/image/312/312/k9stjm80/air-conditioner-new/g/u/e/tac-12csd-v3-1-split-inverter-tcl-original-imafrgnwgzykshtm.jpeg?q=70,TCL, Alloy, No,48.0,2280.0,2.0,1
253,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
254,Blue Star 0.75 Ton 3 Star Window AC  - White,4.2,19990.0,https://rukminim1.flixcart.com/image/312/312/k5ihzm80/air-conditioner-new/f/g/h/3wae081ydf-0-75-window-fixed-speed-blue-star-original-imafz6gvqhdsez9b.jpeg?q=70,Blue, Copper, No,52.0,840.0,0.0,0
255,"Hitachi 2 Ton 3 Star Split Inverter AC  - White, Gold",4.3,44900.0,https://rukminim1.flixcart.com/image/312/312/ka2tmkw0/air-conditioner-new/4/d/4/rmng322hcea-2-split-inverter-hitachi-original-imafrqahrbp9y9yz.jpeg?q=70,Hitachi, Copper, No,37.0,2090.0,2.0,1
256,CARRIER 1 Ton 3 Star Split Inverter AC  - White,4.3,33490.0,https://rukminim1.flixcart.com/image/312/312/jw0zr0w0/air-conditioner-new/c/s/z/12k-3-star-ester-hybridjet-inverter-r410a-i001-12k-3-star-original-imafesjfzxby2xfz.jpeg?q=70,CARRIER, Copper, No,40.0,1150.0,1.0,1
257,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
258,ONIDA 1.5 Ton Split Dual Inverter Expandable AC  - White,4.2,34799.0,https://rukminim1.flixcart.com/image/312/312/kb9ou4w0/air-conditioner-new/u/a/n/sr183slk1-n-1-5-split-onida-dual-inverter-original-imafsnh7xnzngyhh.jpeg?q=70,ONIDA, Copper, No,43.0,1750.0,1.0,1
259,LG 2 Ton 3 Star Split Dual Inverter AC  - White,4.2,54490.0,https://rukminim1.flixcart.com/image/312/312/k0bbb0w0/air-conditioner-new/z/d/f/ls-h24vnxd-2-split-dual-inverter-lg-original-imafk57hcvzpuqsg.jpeg?q=70,LG, Copper, No,34.0,2250.0,2.0,1
260,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
261,Panasonic 1.5 Ton 3 Star Split Inverter Smart AC with PM 2.5 Filter with Wi-fi Connect  - White,4.3,36490.0,https://rukminim1.flixcart.com/image/312/312/knhsgi80/air-conditioner-new/b/a/x/ku18wkyt-cs-cu-su18wkyw-split-panasonic-inverter-original-imag26fwjt73b4zh.jpeg?q=70,Panasonic, Copper, No,43.0,1050.0,1.0,1
262,Hitachi 1.5 Ton 3 Star Split AC  - White,4.2,34500.0,https://rukminim1.flixcart.com/image/312/312/k6fd47k0/air-conditioner-new/n/c/5/rsm-esm-csm318hddo-1-5-split-fixed-speed-hitachi-original-imaf97njtg4m3f8c.jpeg?q=70,Hitachi, Copper, Yes,36.0,1495.0,1.0,1
263,LG 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.0,45544.0,https://rukminim1.flixcart.com/image/312/312/kll7bm80/air-conditioner-new/3/f/m/ms-q18gwzd-split-lg-inverter-original-imagyz4gpkqx9rdg.jpeg?q=70,LG, Copper, No,31.0,818.0,1.0,1
264,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, Yes,42.0,1075.0,1.0,1
265,Voltas 1 Ton 3 Star Window AC  - White,4.2,23990.0,https://rukminim1.flixcart.com/image/312/312/k9a8tjk0/air-conditioner-new/b/j/q/123-dzs-1-window-fixed-speed-voltas-original-imafr4yvfubwhx2w.jpeg?q=70,Voltas, Copper, No,56.0,1050.0,1.0,0
266,CARRIER 2 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,4.3,44990.0,https://rukminim1.flixcart.com/image/312/312/ka73y4w0/air-conditioner-new/a/y/u/14k-5-star-ester-neo-i-inverter-r32-split-ac-1-2-split-inverter-original-imafrtmdgpzegwmm.jpeg?q=70,CARRIER, Copper, No,46.0,1985.0,2.0,1
267,Voltas 1.5 Ton 3 Star Split Inverter AC  - White,4.3,35490.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/h/h/p/183vczt-183vczt-2-183vczt-3-mps-1-5-split-voltas-inverter-original-imafu44gdzzqch2j.jpeg?q=70,Voltas, Copper, No,60.0,1760.0,1.0,1
268,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
269,Daikin 1.8 Ton 5 Star Split Inverter AC  - White,4.3,55990.0,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/air-conditioner-new/o/e/c/ftkg60tv16u-rkg60tv16u-sps-split-inverter-daikin-original-imagy6kgwq8zpgch.jpeg?q=70,Daikin, Copper, No,38.0,1665.0,1.0,1
270,LG 1 Ton 3 Star Split Dual Inverter AC  - White,4.3,36998.0,https://rukminim1.flixcart.com/image/312/312/kkzrpu80/air-conditioner-new/e/i/3/ms-q12jnxa-1-split-dual-inverter-lg-original-imagy7whs967skg7.jpeg?q=70,LG, Copper, No,21.0,1050.0,1.0,1
271,Panasonic 1.5 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,4.3,30990.0,https://rukminim1.flixcart.com/image/312/312/k7f34i80/air-conditioner-new/y/2/q/cs-cu-yu12wkym-1-split-inverter-panasonic-original-imafpnyggqjhnc9q.jpeg?q=70,Panasonic, Alloy, No,43.0,1015.0,1.0,1
272,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
273,LG 1.5 Ton 3 Star Split Inverter AC  - White,4.2,35000.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/g/r/ks-q18enxa-mps-1-5-split-lg-inverter-original-imafu44g3gmjmpax.jpeg?q=70,LG, Copper, No,26.0,1740.0,1.0,1
274,LG 1.5 Ton 5 Star Split Dual Inverter AC  - White,4.4,45990.0,https://rukminim1.flixcart.com/image/312/312/k7f34i80/air-conditioner-new/8/b/h/ls-q18hnza-1-5-split-dual-inverter-lg-original-imafpnnxgwbjtzmd.jpeg?q=70,LG, Copper, No,31.0,835.0,1.0,1
275,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,3.6,30621.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/r/o/4/ar12ay4yawk-split-samsung-inverter-original-imagf7qhgpduuwuc.jpeg?q=70,SAMSUNG, Copper, No,40.0,634.0,1.0,1
276,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
277,Daikin 1 Ton Split Inverter AC  - White,4.2,37814.0,https://rukminim1.flixcart.com/image/312/312/km6mxe80/air-conditioner-new/e/h/l/ftkm35tv16-1-split-daikin-inverter-original-imagf5aapyfxh6xg.jpeg?q=70,Daikin, Copper, No,38.0,685.0,1.0,1
278,LG 1 Ton 5 Star Split Inverter AC  - White,4.2,37990.0,https://rukminim1.flixcart.com/image/312/312/kll7bm80/air-conditioner-new/0/9/w/ms-q12hnza-split-lg-inverter-original-imagyz38f6g2ztsd.jpeg?q=70,LG, Copper, No,38.0,571.0,1.0,1
279,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,21.0,634.0,1.0,1
280,Lloyd 1 Ton 3 Star Split Inverter AC  - White,4.1,29299.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/v/5/ls18i32al-mps-1-5-split-lloyd-inverter-original-imafu44j4kgpu3ff.jpeg?q=70,Lloyd, Copper, No,40.0,1050.0,1.0,1
281,Blue Star 1.5 Ton 3 Star Split AC  - White,4.1,33990.0,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/air-conditioner-new/h/p/1/fs318iatu-split-blue-star-fixed-speed-original-imagyzzfqqfzeqjy.jpeg?q=70,Blue, Copper, No,46.0,1134.0,1.0,1
282,CARRIER 1.5 Ton 5 Star Window AC  - White,4.3,31990.0,https://rukminim1.flixcart.com/image/312/312/ju2z6a80/air-conditioner-new/x/d/7/18k-estra-neo-5-star-window-ac-r32-caw18sn5r39f0-1-5-window-original-imafdb3xsxzxrewh.jpeg?q=70,CARRIER, Copper, No,56.0,1575.0,1.0,0
283,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
284,Panasonic 1.5 Ton 5 Star Split Inverter AC  - White,4.2,40999.0,https://rukminim1.flixcart.com/image/312/312/kae95e80/air-conditioner-new/n/h/5/cs-cu-zu18wkyf-1-5-split-inverter-panasonic-original-imafrz8ykakcvczh.jpeg?q=70,Panasonic, Copper, No,46.0,1122.0,1.0,1
285,Voltas 1 Ton 3 Star Split Inverter AC  - White,4.2,29116.0,https://rukminim1.flixcart.com/image/312/312/kfsl18w0/air-conditioner-new/w/t/h/123vczt-mps-1-split-voltas-inverter-original-imafw5vhwtxeyafv.jpeg?q=70,Voltas, Copper, No,56.0,1160.0,1.0,1
286,Blue Star 1.5 Ton 5 Star Window AC  - White,4.7,30299.0,https://rukminim1.flixcart.com/image/312/312/k98tdow0/air-conditioner-new/4/p/4/5w18ldt-1-5-window-inverter-blue-star-original-imafr3f8wkzdgubk.jpeg?q=70,Blue, Copper, No,56.0,1167.0,1.0,0
287,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
288,Midea 1.5 Ton 3 Star Split Inverter AC  - White,4.2,31990.0,https://rukminim1.flixcart.com/image/312/312/kcz4rrk0/air-conditioner-new/9/v/p/12k-5-star-santis-pro-ryl-inverter-r32-mi004-12k-5-star-inverter-original-imaftzfye4vrc7u5.jpeg?q=70,Midea, Copper, No,42.0,1750.0,1.0,1
289,Daikin 1.5 Ton 5 Star Split Inverter AC  - White,4.6,52694.0,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/air-conditioner-new/z/f/l/jtkj60tv16u-split-inverter-daikin-original-imagy6kgjka6zhu2.jpeg?q=70,Daikin, Copper, No,28.0,1315.0,1.0,1
290,Micromax 1 Ton 3 Star Split AC  - White,4.0,27700.0,https://rukminim1.flixcart.com/image/312/312/kcuug7k0/air-conditioner-new/h/d/m/acs12c3c4qs3wh-mps-1-split-micromax-fixed-speed-original-imaftw6wknj4yttc.jpeg?q=70,Micromax, Copper, No,41.0,997.0,1.0,1
291,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
292,Blue Star 1.5 Ton 3 Star Window AC  - White,5.0,27999.0,https://rukminim1.flixcart.com/image/312/312/kfyasnk0/air-conditioner-new/b/q/e/3w18gbtlv-1-5-window-blue-star-fixed-speed-original-imafwatvu7rcunrk.jpeg?q=70,Blue, Copper, No,48.0,1732.0,1.0,0
293,Whirlpool 2 Ton 3 Star Split Inverter AC  - White,4.2,38490.0,https://rukminim1.flixcart.com/image/312/312/k6jnfrk0/air-conditioner-new/q/2/5/2-0t-magicool-pro-3s-copr-inv-2-split-inverter-whirlpool-original-imafzx6qszykzdn6.jpeg?q=70,Whirlpool, Copper, No,40.0,1890.0,2.0,1
294,LG 1.5 Ton 4 Star Split Dual Inverter AC  - White,4.2,39990.0,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/air-conditioner-new/q/2/g/ls-q18ynya-1-5-split-dual-inverter-lg-original-imafpbhwqgtyvxu9.jpeg?q=70,LG, Copper, No,31.0,920.0,1.0,1
295,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
296,MOTOROLA 1.5 Ton 3 Star Split Dual Inverter AC  - Silver,4.3,36490.0,https://rukminim1.flixcart.com/image/312/312/kg5fzww0/air-conditioner-new/k/x/p/moto153siat-1-5-split-motorola-dual-inverter-original-imafwg4xhscqdapz.jpeg?q=70,MOTOROLA, Copper, No,30.0,1101.0,1.0,1
297,Whirlpool 1.5 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,5.0,36990.0,https://rukminim1.flixcart.com/image/312/312/k5vcya80/air-conditioner-new/g/h/2/1-5t-3dcool-wifi-pro-3s-copr-inv-1-5-split-inverter-whirlpool-original-imafzgahwabhejve.jpeg?q=70,Whirlpool, Copper, No,37.0,1890.0,1.0,1
298,Godrej 1.5 Ton 3 Star Split Inverter AC  - White,4.2,32499.0,https://rukminim1.flixcart.com/image/312/312/ju79hu80/air-conditioner-new/v/n/p/ac-1-5t-gic-18otc3-wsa-split-1-5-split-godrej-fixed-speed-original-imaffdtzmjp2vjzh.jpeg?q=70,Godrej, Copper, Yes,42.0,1750.0,1.0,1
299,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
300,Whirlpool 1.5 Ton 3 Star Split Inverter AC  - White,4.0,34299.0,https://rukminim1.flixcart.com/image/312/312/k55n0y80/air-conditioner-new/k/m/n/1-5t-3dcool-purafresh-pro-3s-copr-inv-i-o-1-5-split-inverter-original-imafnw9kjry5sc9h.jpeg?q=70,Whirlpool, Copper, No,37.0,1890.0,1.0,1
301,Lloyd 1 Ton 3 Star Split AC  - White,4.0,32809.0,https://rukminim1.flixcart.com/image/312/312/kppt47k0/air-conditioner-new/0/1/v/ls12b32wchd-split-lloyd-fixed-speed-original-imag3vbdmpa5uh3h.jpeg?q=70,Lloyd, Copper, No,42.0,781.0,1.0,1
302,LG 1.5 Ton 3 Star Split Dual Inverter AC  - White,4.0,36490.0,https://rukminim1.flixcart.com/image/312/312/kdhphu80/air-conditioner-new/d/z/3/ls-q18enxa-1-5-split-lg-dual-inverter-original-imafue3dh4s2e3pg.jpeg?q=70,LG, Copper, No,42.0,1050.0,1.0,1
303,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
304,ONIDA 1 Ton 3 Star Split Inverter AC  - White,4.1,26500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/f/e/5/ia123ctl-mps-1-split-onida-inverter-original-imafu44g42pwthbu.jpeg?q=70,ONIDA, Copper, No,44.0,1125.0,1.0,1
305,Panasonic 1.5 Ton 5 Star Split Inverter AC  - White,4.3,43299.0,https://rukminim1.flixcart.com/image/312/312/krkyt8w0/air-conditioner-new/z/o/6/cs-zu18xky-cu-zu18xky-split-inverter-panasonic-original-imag5bmnzcbccytq.jpeg?q=70,Panasonic, Copper, No,48.0,840.0,1.0,1
306,Blue Star 1.5 Ton 5 Star Window AC  - White,4.3,29990.0,https://rukminim1.flixcart.com/image/312/312/ka2tmkw0/air-conditioner-new/t/3/v/5w18ld-1-5-window-fixed-speed-blue-star-original-imafrqammqgbzfce.jpeg?q=70,Blue, Copper, No,48.0,1530.0,1.0,0
307,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
308,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.1,28799.0,https://rukminim1.flixcart.com/image/312/312/k8ndrww0/air-conditioner-new/s/h/f/sai18k30sc0-1-5-split-inverter-whirlpool-original-imafqm2xhyjj6juq.jpeg?q=70,Whirlpool, Copper, No,54.0,1075.0,1.0,1
309,Blue Star 1.5 Ton 4 Star Split Inverter AC  - White,3.8,41900.0,https://rukminim1.flixcart.com/image/312/312/k98tdow0/air-conditioner-new/a/6/d/ih418safu-1-5-split-inverter-blue-star-original-imafr3f8ep9nyxwz.jpeg?q=70,Blue, Copper, No,37.0,932.0,1.0,1
310,Blue Star 2 Ton 5 Star Split Inverter AC  - White,3.8,56299.0,https://rukminim1.flixcart.com/image/312/312/k7xnukw0/air-conditioner-new/d/y/5/ic524dbtu-2-split-inverter-blue-star-original-imafq27sfhmhurbh.jpeg?q=70,Blue, Copper, No,49.0,1770.0,2.0,1
311,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
312,SAMSUNG 1.5 Ton 4 Star Split Inverter AC  - White,4.3,35390.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/t/u/o/ar18ay4zaus-split-samsung-inverter-original-imagf7qnaaudgvry.jpeg?q=70,SAMSUNG, Copper, No,45.0,940.0,1.0,1
313,Hisense 1 Ton 5 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.3,33990.0,https://rukminim1.flixcart.com/image/312/312/kbs9k7k0/air-conditioner-new/x/u/w/as-12tw4rmrka00-1-split-hisense-inverter-original-imaftfskwyzz9zak.jpeg?q=70,Hisense, Copper, Yes,33.0,925.0,1.0,1
314,Hitachi 1 Ton 3 Star Split Inverter AC  - Gold,4.1,30490.0,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/air-conditioner-new/1/w/d/rafg312heea-split-hitachi-inverter-original-imagfkksdcrzsck6.jpeg?q=70,Hitachi, Copper, Yes,37.0,1230.0,1.0,1
315,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
316,Haier 1.5 Ton 4 Star Split Triple Inverter AC  - White,3.7,35990.0,https://rukminim1.flixcart.com/image/312/312/kqjtd3k0/air-conditioner-new/t/c/j/hsu-18c-nmw-4b-hsu-18c-nss-4b-1-5-split-triple-inverter-haier-original-imag4jgfxnva8avp.jpeg?q=70,Haier, Copper, No,42.0,1750.0,1.0,1
317,CARRIER 1.5 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,4.3,34990.0,https://rukminim1.flixcart.com/image/312/312/ka73y4w0/air-conditioner-new/a/y/u/14k-5-star-ester-neo-i-inverter-r32-split-ac-1-2-split-inverter-original-imafrtmdgpzegwmm.jpeg?q=70,CARRIER, Copper, No,42.0,1750.0,1.0,1
318,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
319,Panasonic 1 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.3,41990.0,https://rukminim1.flixcart.com/image/312/312/knhsgi80/air-conditioner-new/q/q/f/cs-hu18xkyf-cu-hu18xkyf-split-panasonic-inverter-original-imag262yw4ghcurr.jpeg?q=70,Panasonic, Copper, Yes,43.0,576.0,1.0,1
320,SAMSUNG 1 Ton 3 Star Split AC  - White,4.5,28490.0,https://rukminim1.flixcart.com/image/312/312/koudfgw0/air-conditioner-new/j/i/v/ar12tg3bbwk-split-samsung-fixed-speed-original-imag37xse69yzsa9.jpeg?q=70,SAMSUNG, Copper, No,42.0,711.0,1.0,1
321,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,34.0,1440.0,1.0,1
322,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
323,Panasonic 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.3,49599.0,https://rukminim1.flixcart.com/image/312/312/knhsgi80/air-conditioner-new/q/q/f/cs-hu18xkyf-cu-hu18xkyf-split-panasonic-inverter-original-imag262yw4ghcurr.jpeg?q=70,Panasonic, Copper, Yes,47.0,848.0,1.0,1
324,MOTOROLA 1 Ton 3 Star Split Inverter AC  - Silver,4.3,29490.0,https://rukminim1.flixcart.com/image/312/312/kfzq8i80/air-conditioner-new/a/g/y/moto103siat-1-split-motorola-inverter-original-imafwc5hgrazx33t.jpeg?q=70,MOTOROLA, Copper, No,32.0,753.0,1.0,1
325,IFFALCON by TCL 2 Ton 3 Star Split Dual Inverter AC  - White,4.3,37990.0,https://rukminim1.flixcart.com/image/312/312/kb1470w0/air-conditioner-new/h/5/v/fac-12csd-v3-1-split-inverter-iffalcon-by-tcl-original-imafsh2wzzsvxtbg.jpeg?q=70,IFFALCON, Copper, No,48.0,2280.0,2.0,1
326,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
327,Lloyd 1 Ton 3 Star Window AC  - White,4.1,22500.0,https://rukminim1.flixcart.com/image/312/312/kkzrpu80/air-conditioner-new/k/c/v/lw12b32wsew-1-window-fixed-speed-lloyd-original-imagy7jnaufhxf47.jpeg?q=70,Lloyd, Copper, No,52.0,905.0,1.0,0
328,"Blue Star 1.5 Ton 5 Star Split Inverter AC  - White, Brown",4.4,48000.0,https://rukminim1.flixcart.com/image/312/312/ju8oxow0/air-conditioner-new/h/j/q/bi-5cnhw18qatu-bo-5cnhw18qatu-1-5-split-blue-star-inverter-original-imaffevsveg3xte3.jpeg?q=70,Blue, Copper, No,46.0,1450.0,1.0,1
329,LIVPURE 1 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.2,38990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/g/g/u/hks-in12k3s19a-split-livpure-inverter-original-imagfxxzhx7wnwjz.jpeg?q=70,LIVPURE, Copper, Yes,45.0,1080.0,1.0,1
330,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
331,Godrej 1 Ton 3 Star Window AC  - White,4.3,22900.0,https://rukminim1.flixcart.com/image/312/312/jtsz3bk0/air-conditioner-new/v/z/m/gwc-12dtc3-wsa-1-window-godrej-fixed-speed-original-imaff2gbejhchnhp.jpeg?q=70,Godrej, Copper, No,50.0,1125.0,1.0,0
332,Panasonic 1 Ton 3 Star Window AC  - White,4.3,23490.0,https://rukminim1.flixcart.com/image/312/312/k7w8eq80/air-conditioner-new/c/b/q/cw-yc1216ya-1-window-fixed-speed-panasonic-original-imafqfht2pfhtywg.jpeg?q=70,Panasonic, Copper, No,48.0,851.0,1.0,0
333,Hitachi 1.5 Ton Split Inverter AC  - Gold,3.3,35700.0,https://rukminim1.flixcart.com/image/312/312/kk1h5e80/air-conditioner-new/w/l/r/rsng318hdeaz2-1-5-split-inverter-hitachi-original-imafzh7md2phfta6.jpeg?q=70,Hitachi, Copper, No,42.0,1075.0,1.0,1
334,Hitachi 1 Ton 3 Star Window AC  - White,4.2,23990.0,https://rukminim1.flixcart.com/image/312/312/air-conditioner-new/u/z/f/raw312kwd-1-window-hitachi-original-imaerxgmn8zre5nd.jpeg?q=70,Hitachi, Copper, No,50.0,1340.0,1.0,0
335,Panasonic 1.5 Ton 3 Star Split Inverter AC  - White,4.5,43000.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/h/y/cs-cu-ru18vkyw-inverter-r32-mps-1-5-split-panasonic-inverter-original-imafu44gx24xf5fw.jpeg?q=70,Panasonic, Copper, No,48.0,1650.0,1.0,1
