PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL
Skywall 107.86 cm (43 inches) Full HD LED Smart TV 43SW-VS (Black) (2021 Model) | With Voice Assistant,"₹21,499", ,https://m.media-amazon.com/images/I/91Ud9ep9FiL._AC_UY218_.jpg
Kodak 139 cm (55 Inches) 4K Ultra HD Certified Android LED TV 55UHDX7XPRO (Black) (2020 Model),"₹34,999", ,https://m.media-amazon.com/images/I/81bek-kCqvL._AC_UY218_.jpg
Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black) (2021 Model),"₹55,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black) (2021 Model),"₹55,990", ,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg
Dyanora DY-LD40H3S 100 cm (40 Inches) HD Ready Smart LED TV (2021 Model),"₹18,999", ,https://m.media-amazon.com/images/I/61yKjqzqo0L._AC_UY218_.jpg
OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black) (2021 Model),"₹52,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61eTK1VEP0S._AC_UY218_.jpg
Mi 125.7 cm (50 Inches) 4K Ultra HD Android Smart LED TV 4X|L50M5-5AIN (Black),"₹38,999", ,https://m.media-amazon.com/images/I/61V7cDH8AAS._AC_UY218_.jpg
AmazonBasics 139cm (55 inch) 4K Ultra HD Smart LED Fire TV AB55U20PS (Black),"₹44,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71AqQyCMmeL._AC_UY218_.jpg
Sony Bravia 80 cm (32 inches) HD Ready Smart Android LED TV KD-32W830 (Black) (2021 Model) | with Alexa Compatibility,"₹32,990", ,https://m.media-amazon.com/images/I/816YgJWsveS._AC_UY218_.jpg
Redmi 139 cm (55 inches) 4K Ultra HD Android Smart LED TV X55|L55M6-RA (Black) (2021 Model),"₹45,999", ,https://m.media-amazon.com/images/I/91-PrDtO8eL._AC_UY218_.jpg
